Brand_BMW,Brand_Ford,Brand_Honda,Brand_Mercedes,Brand_Toyota,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Year,Mileage,Engine_Size,Horsepower,Previous_Owners,Accident_History,Service_Records
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.026659098207173,0.7967298058107622,-1.3582109904881572,1.5188176525173624,1.5568843955523959,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.35538057280718,0.5013638174227109,-1.2760694125935,-0.6036925672354575,-0.775526683926849,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16436073730000336,0.39770369993300575,0.6953284568782737,1.248044743824616,-1.3586294537966603,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.31204719690286725,-0.031966455275648994,0.28462056740498753,-1.1190345547474592,0.9737816256825848,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.40256470440143866,-0.735765000149763,-1.4403525683828144,-1.0054846252956622,-1.3586294537966603,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.640768671502874,1.4632636734121174,-1.5224941462774717,1.4052677230655657,1.5568843955523959,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.1171766057057446,0.5233580593386585,0.5310453010889591,-1.311195973819731,-0.775526683926849,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16436073730000336,1.4731344277981642,-1.5224941462774717,1.0122102749631916,0.3906788558127735,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.16436073730000336,-1.2558540169644015,0.9417531905622453,0.7064989264391227,0.9737816256825848,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.026659098207173,-0.6895409796102263,0.5310453010889591,-1.4684189530606806,-0.775526683926849,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.35538057280718,1.5825209585466735,-1.5224941462774717,-0.5512849074884744,1.5568843955523959,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5502511640043025,-1.1123153638976184,-1.5224941462774717,1.5624907023065153,0.9737816256825848,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2648630653086084,-0.4366845815397845,1.4346026579301892,0.6715604866078007,-0.19242391405703774,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.026659098207173,0.552110500686168,-0.5367952115415848,0.03393395968617155,-1.3586294537966603,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.16436073730000336,1.5196679841895282,-0.5367952115415848,0.26976842854759603,1.5568843955523959,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5030670324100437,-0.007255176438106497,0.9417531905622453,1.1082909844993274,-0.19242391405703774,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8789726386043093,0.8719126249323599,1.3524610800355314,-0.42900036807884684,-0.775526683926849,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.640768671502874,0.30824783875492917,1.4346026579301892,-1.0491576750848148,0.3906788558127735,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2648630653086084,0.9436217639390072,0.6953284568782737,0.33091069825240976,0.9737816256825848,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.026659098207173,-1.5933512740733846,-0.5367952115415848,-1.4160112933136972,-1.3586294537966603,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.640768671502874,1.4464283623599572,-1.5224941462774717,-1.2937267539040698,0.9737816256825848,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8789726386043093,0.3264760611403119,0.7774700347729306,-0.856996256012543,-0.775526683926849,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7884551311057378,-0.14568648794973985,0.03819583372101597,0.34837991816807085,0.9737816256825848,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8789726386043093,1.5371223669453429,-0.3725120557522702,1.6498368018848206,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8789726386043093,1.6113077927666082,1.188177924246217,-0.19316589921742236,-0.775526683926849,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.640768671502874,1.574232276292188,-1.4403525683828144,-1.4160112933136972,0.9737816256825848,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07384322980143194,1.160038913674896,-0.12608732206829865,0.0950762293909853,0.3906788558127735,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.640768671502874,1.2914368827755658,-1.7689188799614435,1.1869024741198022,1.5568843955523959,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5502511640043025,-0.3814840212972574,-0.20822889996295596,1.7022444616318038,-0.775526683926849,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.35538057280718,-0.021167093334120334,-1.604635724172129,-1.477153563018511,1.5568843955523959,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31204719690286725,-1.3531514530554352,-1.3582109904881572,-1.5120920028498332,-0.775526683926849,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07384322980143194,-0.20797197991186853,-1.3582109904881572,-0.5687541274041353,0.3906788558127735,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1171766057057446,-0.15536808153744786,0.36676214529964485,0.5405413372403426,1.5568843955523959,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.31204719690286725,-0.37591237596436683,0.6953284568782737,1.6323675819691594,-0.19242391405703774,1.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.35538057280718,-0.22281250436336414,0.12033741161567292,0.5492759471981731,-1.3586294537966603,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.026659098207173,-1.1600010815152282,1.3524610800355314,0.8549872957222419,-0.19242391405703774,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2648630653086084,0.13368681476057012,-0.5367952115415848,1.0296794948788526,0.9737816256825848,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5502511640043025,0.2899164377522706,-0.8653615231202137,0.4444606277042067,0.3906788558127735,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5502511640043025,-1.199656063421542,1.10603634635156,1.7022444616318038,-0.19242391405703774,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1171766057057446,-0.08348697816867427,-1.0296446789095284,-1.4072766833558668,-0.775526683926849,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07384322980143194,-1.0918000154959564,1.4346026579301892,0.13874927918013796,0.9737816256825848,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.741270999511479,-1.5029496089036136,-1.7689188799614435,-0.4988772477414911,0.9737816256825848,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7884551311057378,-1.5435160019291967,1.4346026579301892,-1.2937267539040698,-0.19242391405703774,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8789726386043093,1.502196404997501,-1.604635724172129,0.22609537875844332,-0.19242391405703774,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07384322980143194,0.6279295879476328,1.188177924246217,-1.197646044367934,0.3906788558127735,1.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2648630653086084,0.07786718281438854,-0.043945744173641346,0.8462526857644114,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7884551311057378,-0.36055595842649246,1.5167442358248462,0.47939906753552886,-0.19242391405703774,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5502511640043025,0.35502214525326986,-1.5224941462774717,-0.7871193763498988,-0.19242391405703774,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.640768671502874,-0.5002426097816475,0.03819583372101597,-0.4377349780366774,1.5568843955523959,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2648630653086084,-1.355266614709588,1.4346026579301892,1.0820871546258357,-0.775526683926849,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.35538057280718,0.6034418627808543,-0.043945744173641346,-1.3199305837775615,1.5568843955523959,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.1171766057057446,1.402199128421085,0.28462056740498753,-0.2717773888378972,1.5568843955523959,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.35538057280718,0.7423718709426538,0.5310453010889591,-1.424745903271528,0.9737816256825848,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.741270999511479,-1.5557598645125859,-0.2903704778576133,0.3134414783367487,-1.3586294537966603,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2648630653086084,-1.300925876277692,0.28462056740498753,-1.3199305837775615,-0.775526683926849,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.40256470440143866,1.3913309807347058,0.12033741161567292,-0.9443423555908484,0.3906788558127735,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.40256470440143866,1.580715332744348,1.188177924246217,-0.9530769655486789,0.3906788558127735,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026659098207173,0.3239997743256939,-1.604635724172129,0.49686828745118994,-0.19242391405703774,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07384322980143194,0.27137867951506056,-0.8653615231202137,-0.5862233473197964,-0.19242391405703774,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5502511640043025,0.6656413725619199,1.3524610800355314,-0.26304277888006666,0.3906788558127735,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5502511640043025,0.8403055751735546,1.188177924246217,-0.5687541274041353,-0.19242391405703774,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8789726386043093,1.5233824144114552,-0.2903704778576133,0.45319523766203723,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8789726386043093,-1.1406722872122375,0.28462056740498753,-0.5687541274041353,1.5568843955523959,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.8789726386043093,0.7743056529894989,-0.8653615231202137,-1.2413190941570866,-0.19242391405703774,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.640768671502874,-1.3540972570471295,-1.1117862568041854,-0.5687541274041353,0.9737816256825848,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31204719690286725,0.3047569622037662,-0.20822889996295596,0.7676411961439366,-0.19242391405703774,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16436073730000336,1.6337147491516588,-0.6189367894362422,1.6847752417161428,-0.775526683926849,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31204719690286725,-0.48995914092649756,0.12033741161567292,0.5230721173246815,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.35538057280718,-0.4585412519660312,-1.5224941462774717,-0.8133232062233904,-0.775526683926849,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31204719690286725,0.8365911449516277,1.4346026579301892,-1.1714422144944423,-0.775526683926849,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.640768671502874,-0.03850110103644659,1.4346026579301892,-0.6561002269824407,0.9737816256825848,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.026659098207173,1.6638257089599657,0.5310453010889591,-1.4858881729763416,-1.3586294537966603,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.35538057280718,-1.483569225291985,-0.043945744173641346,0.03393395968617155,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31204719690286725,1.5426080300971703,-0.7832199452255564,0.9248641753848862,-1.3586294537966603,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.640768671502874,1.36613820168321,0.9417531905622453,1.2567793537824465,-1.3586294537966603,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16436073730000336,-0.2901881414444299,0.44890372319430216,0.43572601774637615,-1.3586294537966603,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.31204719690286725,-0.763760798303917,-1.193927834698843,1.2131063039932939,0.9737816256825848,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.640768671502874,-0.2910651596912738,1.188177924246217,1.6498368018848206,-0.19242391405703774,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.741270999511479,1.6468700228543172,0.9417531905622453,0.4619298476198678,-0.775526683926849,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8789726386043093,1.1089826945596117,1.3524610800355314,1.754652121378787,-1.3586294537966603,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.741270999511479,-0.8905673189358156,0.6131868789836165,0.9860064450896999,-0.19242391405703774,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5502511640043025,1.2142764734895162,0.28462056740498753,-0.2281043390487445,-0.19242391405703774,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.8789726386043093,0.4379089677981236,-0.3725120557522702,0.8811911255957334,-0.775526683926849,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5502511640043025,-0.01631769832216001,1.2703195021408746,0.19115693892712118,0.9737816256825848,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5030670324100437,1.687264451517774,1.10603634635156,-0.9268731356751874,0.3906788558127735,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1171766057057446,-0.6729636151012556,-1.604635724172129,-0.5600195174463048,0.3906788558127735,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.741270999511479,-0.6294910243557389,-1.6867773020667862,-1.5033573928920028,-0.19242391405703774,0.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1171766057057446,-1.1876013616364918,-0.5367952115415848,1.5188176525173624,1.5568843955523959,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1171766057057446,0.1457931058542583,0.8596116126675883,1.3528600633185823,1.5568843955523959,1.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.16436073730000336,-1.2494569426933049,1.4346026579301892,1.2393101338667853,-0.775526683926849,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.8789726386043093,0.041427934479835615,-1.2760694125935,1.5188176525173624,0.3906788558127735,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5030670324100437,0.028754160991130796,0.20247898951033022,-0.708507886729424,-0.19242391405703774,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5502511640043025,-0.469839310557726,-0.5367952115415848,-0.21063511913308344,0.9737816256825848,1.0,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.640768671502874,0.5231860949765322,1.4346026579301892,1.1781678641619717,0.3906788558127735,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.35538057280718,1.2987281717297188,1.023894768456903,-0.3416542685005415,-0.19242391405703774,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.640768671502874,-1.2453297980022746,1.023894768456903,0.6191528268608174,-0.19242391405703774,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.35538057280718,0.2496767770147275,-0.20822889996295596,0.5842143870294952,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.741270999511479,0.08746279422103344,-0.3725120557522702,-1.2675229240305783,0.9737816256825848,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.40256470440143866,-1.4768970080414865,-0.8653615231202137,-1.1889114344101033,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.640768671502874,1.6426912888546492,-1.604635724172129,0.4619298476198678,-0.775526683926849,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.31204719690286725,-0.9239971909331591,1.10603634635156,-1.2238498742414254,-1.3586294537966603,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31204719690286725,-1.4817635994896594,0.9417531905622453,0.4095221878728846,-1.3586294537966603,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07384322980143194,-1.3644151187747047,1.5167442358248462,-1.4858881729763416,0.3906788558127735,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.8789726386043093,0.6874464536795287,1.5167442358248462,1.2742485736981075,1.5568843955523959,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.35538057280718,-1.1701125860082517,0.03819583372101597,0.38331835799939296,-0.19242391405703774,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.35538057280718,-0.7517576858275045,0.7774700347729306,-0.8832000858860346,0.9737816256825848,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2648630653086084,1.600026930611126,1.3524610800355314,-1.5033573928920028,-1.3586294537966603,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026659098207173,0.14574151654562045,1.023894768456903,1.3877985031499045,0.9737816256825848,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8789726386043093,1.1408476908616063,-0.947503101014871,-0.36785809837403305,1.5568843955523959,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.16436073730000336,-0.01724630587764177,-0.2903704778576133,-0.5076118576993216,1.5568843955523959,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07384322980143194,-0.8012146363750148,-1.3582109904881572,1.6847752417161428,-1.3586294537966603,0.0,0.0
